Date,Survival Overall Est,Survival Overall LCL 80,Survival Overall UCL 80,Survival Sacramento Est,Survival Sacramento LCL 80,Survival Sacramento UCL 80,Survival Yolo Est,Survival Yolo LCL 80,Survival Yolo UCL 80,Survival Sutter Est,Survival Sutter LCL 80,Survival Sutter UCL 80,Survival Steamboat Est,Survival Steamboat LCL 80,Survival Steamboat UCL 80,Survival Interior Delta Est,Survival Interior Delta LCL 80,Survival Interior Delta UCL 80,Routing Probability Sacramento Est,Routing Probability Sacramento LCL 80,Routing Probability Sacramento UCL 80,Routing Probability Yolo Est,Routing Probability Yolo LCL 80,Routing Probability Yolo UCL 80,Routing Probability Sutter Est,Routing Probability Sutter LCL 80,Routing Probability Sutter UCL 80,Routing Probability Steamboat Est,Routing Probability Steamboat LCL 80,Routing Probability Steamboat UCL 80,Routing Probability Interior Delta Est,Routing Probability Interior Delta LCL 80,Routing Probability Interior Delta UCL 80,Median Travel Time Overall Est,Median Travel Time Overall LCL 80,Median Travel Time Overall UCL 80,Median Travel Time Sacramento Est,Median Travel Time Sacramento LCL 80,Median Travel Time Sacramento UCL 80,Median Travel Time Yolo Est,Median Travel Time Yolo LCL 80,Median Travel Time Yolo UCL 80,Median Travel Time Sutter Est,Median Travel Time Sutter LCL 80,Median Travel Time Sutter UCL 80,Median Travel Time Steamboat Est,Median Travel Time Steamboat LCL 80,Median Travel Time Steamboat UCL 80,Median Travel Time Interior Delta Est,Median Travel Time Interior Delta LCL 80,Median Travel Time Interior Delta UCL 80
2018-10-01,0.0189797887683188,0.00285440926529838,0.0433571978149498,0.0186521862196397,0.00205428320348152,0.042688510934042,NA,NA,NA,0.0333075573099033,0.00436622699820791,0.0772700139149912,0.01726739880328,0.00160003802503846,0.0417197544999648,0.00749022379879619,0.000470608642830041,0.0200013207381298,0.592257259899706,0.557070232689628,0.629181269098879,0,0,0,0.136309934581906,0.112859066402898,0.162785985199302,0.140582065279563,0.117792541862288,0.164529753236922,0.130850740238825,0.10369911557877,0.161618679290355,6.48441693758132,6.30224879371869,6.70797347688797,5.986,6,6,NA,NA,NA,6.055,6,6,5.852,5,6,9.859,9,11
2018-10-02,0.0163515367320565,0.00224903691493013,0.0381431447821629,0.016021799397502,0.00158097079585762,0.0370324535233085,NA,NA,NA,0.029019203833936,0.00342765006608544,0.0682750831403093,0.0148920743833908,0.0013140885610312,0.0362173130258816,0.00632327509959608,0.00037556944243229,0.0166931533202066,0.591390635342254,0.555576034130614,0.628755797724026,0,0,0,0.13641348583852,0.112669999764003,0.162973404085122,0.141095960432623,0.117950561438165,0.165179846142923,0.131099918386603,0.103727932703724,0.162046871358339,6.52884415711338,6.33204361599357,6.74084912693669,6.011,6,6,NA,NA,NA,6.074,6,6,5.932,6,6,9.969,9,11
2018-10-03,0.0126147481549347,0.00140359036001809,0.0297632535949957,0.0123523499950313,0.00106660884584277,0.0296375112250556,NA,NA,NA,0.0224391451985651,0.00225673588970035,0.0540826629627476,0.0116057513806263,0.000909018469877355,0.028700536311471,0.00474458901201666,0.000254964261874753,0.0121523229804491,0.590477050424866,0.553978262500854,0.628277801572756,0,0,0,0.136521796677356,0.112531155891268,0.163379351239516,0.141633683477166,0.118141748110084,0.166025489929216,0.131367469420611,0.103649402160061,0.162760125623608,6.68765245889595,6.37897403609295,7.21683978562385,6.146,6,7,NA,NA,NA,6.268,6,7,6.079,6,6,10.204,9,11
2018-10-04,0.0123433994734383,0.00143079483272992,0.0289434236496568,0.0120966043198133,0.00108505749925905,0.0289461668274732,NA,NA,NA,0.0218543239892914,0.00226991071098894,0.0529496174376744,0.0115428689197957,0.000991408704707899,0.0282973462469416,0.0045279392013845,0.00026724412316374,0.0114369319874933,0.589451234364332,0.552311419175347,0.627978752626546,0,0,0,0.136641797673391,0.11239641735136,0.163774015838682,0.14222972409421,0.11832033487473,0.166988525127029,0.131677243868067,0.103565184702387,0.163325223300509,6.89266925614546,6.43030629580952,7.49849647021396,6.357,6,7,NA,NA,NA,6.52,6,7,6.234,6,7,10.385,9,11
2018-10-05,0.0149428056064412,0.0021124920699161,0.0338951810624494,0.0146265589807307,0.00163653361452792,0.0338706910787139,NA,NA,NA,0.0264340303254471,0.00335651957938366,0.0628857617269194,0.0142002910651874,0.00151289178864756,0.0348084683695293,0.00538075764672681,0.000386523662065025,0.0134834625305552,0.588228215106461,0.550824877364711,0.627129160828532,0,0,0,0.136788118280403,0.112153136389775,0.16428540553319,0.142952701702877,0.118689825321958,0.168271579018841,0.132030964910259,0.103363158899231,0.164128463097218,6.95322149687475,6.45878105574986,7.55828258301657,6.412,6,7,NA,NA,NA,6.623,6,7,6.253,6,7,10.455,9,11
2018-10-06,0.0217228163739299,0.00423758951405895,0.0466116011373993,0.0211937010215555,0.0031772995258052,0.0472533939007239,NA,NA,NA,0.0386315602165589,0.00673493414417769,0.0859915732813836,0.0208535066177804,0.00291997327172896,0.0478597530789133,0.00774313406315776,0.000707967346728082,0.0195360125300171,0.586951228804586,0.5490413577827,0.626691719807442,0,0,0,0.136949125992944,0.111745949770707,0.164725815415499,0.143741547177958,0.119037444321273,0.169645535772072,0.132358098024513,0.1031598754084,0.164851516872752,6.77538948209833,6.41937665130247,7.35691240981369,6.207,6,7,NA,NA,NA,6.472,6,7,6.078,6,6,10.355,9,11
2018-10-07,0.0288294052938444,0.00731142415501177,0.0585275429852581,0.0279891811588533,0.00535753905749945,0.0598759212660911,NA,NA,NA,0.0518419004697947,0.0113709074253905,0.110232747529031,0.0277890913523835,0.00459364580304259,0.0615572387980604,0.0102106037413261,0.00110572429549317,0.025716168000089,0.585998011906946,0.54739033990958,0.626129731435388,0,0,0,0.137075243715205,0.111681777897338,0.165052806316676,0.144355409162999,0.119173086863876,0.170727408773017,0.13257133521485,0.103063830078145,0.165465759526093,6.70909779038978,6.40544541444248,7.22505473888785,6.139,6,7,NA,NA,NA,6.338,6,7,6.025,6,6,10.347,9,11
2018-10-08,0.0380331412947162,0.0117395797269151,0.0724631227695971,0.0368469515654542,0.00862452436059887,0.074979460497298,NA,NA,NA,0.0688208414450301,0.019149661623926,0.136528103736016,0.0366493238152547,0.00676798671361051,0.0806661181293927,0.0134018109602581,0.00168778671688027,0.0327362678121825,0.585531645742099,0.546514191593974,0.625872313693228,0,0,0,0.137137053599583,0.111566522403422,0.165224312911554,0.144656437624436,0.119238059869559,0.171281308091814,0.132674863033882,0.10297198929687,0.165767339894171,6.62405239870319,6.37341010944188,6.90340100633833,6.056,6,6,NA,NA,NA,6.181,6,7,5.987,6,6,10.269,9,11
2018-10-09,0.0344480715664234,0.0100458321553028,0.0671967718427702,0.033397162397604,0.00733286507133927,0.0688037057212935,NA,NA,NA,0.0623845465023013,0.0162020728649227,0.125984703975699,0.0331983430596609,0.00587796239328627,0.0735928538108417,0.0119878456259431,0.00149151848720092,0.0298057529866211,0.585283918837219,0.54613649153153,0.625721114752114,0,0,0,0.137165792852178,0.111509662449873,0.165315486216463,0.144799230930635,0.119267713208185,0.171524746446512,0.132751057379968,0.102931845765385,0.165972997460663,6.67971207517368,6.38961733499856,7.13951216991541,6.117,6,7,NA,NA,NA,6.206,6,7,6.03,6,6,10.346,9,11
2018-10-10,0.0298574386505346,0.00793127740090561,0.0597653395265148,0.0290465244429339,0.00600289405510802,0.0609587417610308,NA,NA,NA,0.0536684390620158,0.0124725171761175,0.113474642098226,0.028958075074731,0.00507521185763101,0.0641347154582223,0.0101804075468238,0.00118702789332974,0.0253287143920751,0.584965640009674,0.545775862569637,0.625588632731311,0,0,0,0.137202949568185,0.111448121393047,0.165392366686873,0.144983357283065,0.119311120241918,0.171905442263928,0.132848053139076,0.102879532008129,0.166234639714042,6.85027756534295,6.42838800243339,7.42188361481675,6.313,6,7,NA,NA,NA,6.335,6,7,6.154,6,7,10.497,9,12
